"","user_name","user_location","user_description","user_created","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","source","is_retweet"
"8638","Residents Organized for a Safe Environment (ROSE)","california","Husband, father, grandfather, founder of Residents Organized for a Safe Environment (ROSE). Working for the good of the Mother Earth. Adding to List= BLOCK","2011-08-30 21:24:29",1621,1733,50562,"False","2020-08-18 17:40:43","@GOP #trump and #GOP response to #Covid19 #200000DeadAmericans, you guys #FailedLeadership","['trump', 'GOP', 'Covid19', '200000DeadAmericans', 'FailedLeadership']","Twitter Web App","False"
"8639","Brenda Vander Mey","south carolina","Dem in a RED state. Pro human rights. Social scientist. Master Gardener. Love Dominica! Opinions mine. #Resist!#TrumpisTheEnemyofThePeople #IndictTrumpNow","2014-12-09 01:38:30",6738,7407,104038,"False","2020-08-18 17:40:30","#SnakeOilSalesman Oleandrin (from the Oleander shrub) has been embraced  by more than one ""black widow.""  Hawking i¡­ https://t.co/ueIbUwrWSD","['SnakeOilSalesman']","Twitter Web App","False"
"8640","JR Hinkson","california","Retired educator interested in: #technology, #education, #culture, #science, #health, #nature, #environment. Right matters. Truth matters.","2010-05-05 19:15:45",1645,1988,5941,"False","2020-08-18 17:40:05","Trump wants all to know that
#COVID19 deaths (that happened on his watch) are actually thousands higher than Michel¡­ https://t.co/HGQWrcediL","['COVID19']","Twitter for Android","False"
"8641","Mad Max","texas","Born and bred Burgher. lifelong Steeler Fan. Hockey fan since 1987. Gourmet Chef. Raised as FDR Dem. Admitted and proud intellectual. World Traveler.","2019-11-09 14:33:02",44,430,18314,"False","2020-08-18 17:39:53","@BillKristol Did you watch the real people segment?  I thought PA farmer exceptionally good. Although all the raves¡­ https://t.co/i4OryMxP9k","","Twitter for iPhone","False"
"8642","JFK","new jersey","Taiwanese American, 1st generation born in USA, Independent Voter, patient advocate, community volunteer, Southern Baptist converted to Catholicism, scientist.","2017-07-13 18:29:59",111,165,8291,"False","2020-08-18 17:39:49","@4everNeverTrump @TomiLahren It¡¯s #pandemic, what were expectations? Zero!

#WuhanCoronavirus #COVID19 let¡¯s not fo¡­ https://t.co/hCt0R6eNyZ","['pandemic', 'WuhanCoronavirus', 'COVID19']","Twitter for iPad","False"
"8643","Benjamin Mason Meier","new york","Associate Professor of Global Health Policy at the University of North Carolina - Chapel Hill | Working at the intersection of #GlobalHealth & #HumanRights","2010-11-06 22:31:40",3831,1405,21396,"False","2020-08-18 17:39:48","How can #HumanRights frame the #COVID19 response?
@LawrenceGostin &amp; I examine for @OUPAcademic. https://t.co/XfNk7dY6zs","['HumanRights', 'COVID19']","Twitter Web App","False"
"8644","The Trump Bib","tennessee","Funniest (ORIGINAL) #Trump-#GOP #Pics on Earth. (Go to my #Media). 100% #AntiTrump/#AntiFoxNews.Retweets/Likes may not be endorsements. #TheResistance #Resist","2016-12-23 17:31:19",9580,10519,154874,"False","2020-08-18 17:39:07","https://t.co/9126bI4MRO
""My father's only pre-existing condition was trusting Donald Trump before he died of #Covid19.""
<U+0001F622><U+0001F637>","['Covid19']","Twitter for Android","False"
"8645","Justin Knighten","california","Public affairs + comms strategist. Team @GavinNewsom | @ListosCA co-chair | @NxtGenCC advisory | Former @HMilkFoundation + @WEF @GlobalShapers #LatinX #LOVE","2008-04-16 17:34:15",2223,4128,18439,"False","2020-08-18 17:38:59","What to Pack in Your Emergency Bag ¡ª With #COVID19 in Mind - story via @KQEDnews' @audreygarces + @erikaaaguilar:¡­ https://t.co/cgxII0cL1A","['COVID19']","Twitter Web App","False"
"8646","Doug Ducey","arizona","Governor of Arizona","2009-02-06 04:35:14",123885,1772,8712,"True","2020-08-18 17:38:47","Beat the heat, help contain the spread of #COVID19, and stay safe. https://t.co/v95GSdhLws","['COVID19']","Twitter Media Studio","False"
"8649","Martin Lind","california","Interested in the intersection of #government and #data. Serves as Partner Manager, State & Local Government at Tyler Technologies' Data & Insights division.","2012-05-10 20:46:59",905,329,3538,"False","2020-08-18 17:38:08","BloombergCities: While #publictransit ridership has plummeted during the #COVID19 crisis, there are still many esse¡­ https://t.co/PycZ12Q05Z","['publictransit', 'COVID19']","IFTTT","False"
"8650","YeahMeMister","florida","Actor. Retired psychologist. Physics, meteorology, science and foodie. Talkin politics, religion or world insanity. I'm the big brown dog. Look for me.","2009-01-09 19:17:49",49,170,4501,"False","2020-08-18 17:38:03","Anderson Cooper rightfully slaughtered sweaty crazy conman snake oil salesman Mike Lindell, My Pillow Guy.¡­ https://t.co/kd9fgxGs99","","Twitter Web App","False"
"8651","Geegee","texas","The time is now to stand against those who seek to minimize your existence. There comes a time when silence is betrayal.","2009-04-19 06:25:16",513,3113,3697,"False","2020-08-18 17:37:36","@KXAN_News Texas governor¡¯s poor leadership has lead the the increase #COVID19 spike in Texas","['COVID19']","Twitter for iPhone","False"
"8652","Suzanne Akhras","illinois","Proud Chicagoan. Founder/Executive Director of @SCN_Network, working to support & welcome Syrian refugees. Tweet Humanitarianism & occasionally Seinfeld.","2013-01-20 12:48:14",2251,1973,2309,"False","2020-08-18 17:37:21",".@MyPillowUSA I¡¯m throwing away My Pillow - cheap pillow and the CEO is crazy! I saw his interview on @AC360 and re¡­ https://t.co/ZzNg4o1HXC","","Twitter for iPhone","False"
"8653","Pennsylvania Capital-Star","pennsylvania","Honest, aggressive coverage of Pa. state government, politics, and policy. Contact us at info@penncapital-star.com.","2019-01-11 21:47:31",5825,3222,456,"False","2020-08-18 17:37:07","NEW: @ElizHardison reports: Pa. to launch free app to alert users of potential #COVID19 exposure¡­ https://t.co/m9vSJaHNdQ","['COVID19']","Twitter Web App","False"
"8654","CptStreamSparrow","california","Cali Cannabis Employee/Streamer Mixer/Twitch.tv/cptsacksparrow SHOWING: Cinematic Playthroughs/Snes Classics@Nite!/Sunset 2 Sunrise/Variety hours/Virtual Sesh","2011-11-06 21:09:56",16,120,27,"False","2020-08-18 17:37:03","PSA! EVERYONE who has been to #TraderJoe's in #CastroValley ,CA. in the last 10 days HAS BEEN EXPOSED TO #COVID19 !¡­ https://t.co/1hBcE3Weu1","['TraderJoe', 'CastroValley', 'COVID19']","Twitter for Android","False"
"8655","ACAPS","illinois","We provide high quality independent analysis on humanitarian needs, while advocating for a more evidence based approach to decision-making.","2011-08-24 09:20:30",9399,1135,4285,"True","2020-08-18 17:37:01","#Syria: The first case of #COVID19 was reported among residents of #AlHol camp, northeast of the country. Al-Hol ho¡­ https://t.co/urNLa7HNk1","['Syria', 'COVID19', 'AlHol']","Twitter Web App","False"
"8656","MMGMA","minnesota","MMGMA is dedicated to supporting medical practices in improving the health status of the community and their patients.","2010-12-10 19:17:20",285,184,334,"False","2020-08-18 17:37:00","Q5: How has the Covid-19 pandemic impacted the MMGMA legislative agenda? #mmgmaGACchat #COVID19","['mmgmaGACchat', 'COVID19']","TweetDeck","False"
"8657","MRScribe","nebraska","The empty sky, how it tricks the orange potus. Motorcyclist and Poet and Dem. Resist everyday.","2017-01-08 01:09:51",1902,4378,13148,"False","2020-08-18 17:36:53","Did #PillowBiterGuy say his pillow cures #COVID19 ? https://t.co/uZ5WE5qth4 https://t.co/JZdwfhHX9f","['PillowBiterGuy', 'COVID19']","Twitter for iPhone","False"
"8658","FierceWireless","washington, d.c.","FierceWireless is the wireless industry¡¯s daily monitor. This 280-character edition is curated by @lindahardesty and @malleven33","2009-03-03 21:38:44",40471,1483,324,"True","2020-08-18 17:36:41","From @FierceWireless contributor Simon Baker of @IDC - Smartphone market defies the virus blues, so far¡­ https://t.co/qwG0Xj8jsW","","TweetDeck","False"
"8659","Zhang Jun","new york","","2020-02-27 21:41:11",3491,131,870,"False","2020-08-18 17:36:01","A milestone step in fighting #COVID19. Applause to hardworking scientists. President Xi has announced that  China's¡­ https://t.co/DQBMNJCiq6","['COVID19']","Twitter for iPhone","False"
"8660","First 5 LA","california","We help Los Angeles County children from the prenatal stage to age 5 grow up healthy, safe and ready to learn.","2009-10-26 17:42:20",10312,3414,14908,"False","2020-08-18 17:35:23","For #childcare providers in CA, the situation is dire. A new study from of Child Care Employment at UC Berkeley (¡­ https://t.co/579Ye0pZQw","['childcare']","Twitter Web App","False"
"8661","San Francisco Fed","california","We represent the 12th District of The Federal Reserve System. 
Proud to be a Community-Engaged Bank. 
RT's ¡Ù endorsements.","2010-02-25 00:07:02",55832,1559,4700,"True","2020-08-18 17:35:03","How have emerging #bondmarkets been affected by #COVID19? Our latest #EconomicLetter compares historical changes in¡­ https://t.co/cdOiDEGOx6","['bondmarkets', 'COVID19', 'EconomicLetter']","Sprout Social","False"
"8662","Jason","florida","I save lives but I enjoy violence even more. <U+0001F94B><U+0001F94A>. #ALLCAPS","2019-07-09 16:23:34",160,178,5156,"False","2020-08-18 17:34:48","Just in case there was any confusion. I don¡¯t care about your opinions on #politics or #COVID19 .

Just leave me al¡­ https://t.co/i06SxeuyzD","['politics', 'COVID19']","Twitter for iPhone","False"
"8664","Rick Walski","illinois","Just trying to be a funny guy. Super not good at this. Sarcasm implied. If you don¡¯t understand subtext, you should probably not follow me.","2019-06-23 03:44:43",32,50,1927,"False","2020-08-18 17:34:13","@codykeenan @BarackObama Can we get the death count at the start and end of the speech?

PLEASE?

You know... so we¡­ https://t.co/Xyv4NsK1E2","","Twitter for iPhone","False"
"8665","IU Center for Rural Engagement","indiana","Engaging neighboring communities through research, teaching, service, and partnerships.","2018-02-28 12:12:44",828,297,1460,"False","2020-08-18 17:34:03","The @HRSAgov #COVID19 #rural #healthcare toolkit includes information specifically curated for EMS, hospitals, ambu¡­ https://t.co/g6RWBiUJAW","['COVID19', 'rural', 'healthcare']","Twitter Web App","False"
"8666","Christie007","california","Wife, Mom, American. I love our flag. <U+0001F1FA><U+0001F1F8> I can¡¯t help but laugh at TDS. I used to have a big account.","2019-07-19 16:20:46",398,598,9909,"False","2020-08-18 17:34:00","Remember: You can¡¯t make money during #COVID19. But #KillerCuomo can. 

And the media will willfully ignore the num¡­ https://t.co/uFarIyqmTt","['COVID19', 'KillerCuomo']","Twitter for iPhone","False"
"8667","LiveProcess","massachusetts","LiveProcess enables real-time collaboration and coordination for healthcare situation management, so organizations can rapidly adapt to evolving situations.","2009-10-08 21:03:05",748,354,9,"False","2020-08-18 17:33:47","Real-time #healthsystems are adapting and thriving during #COVID19. Read this article to find out how technology ha¡­ https://t.co/KejyFOARP5","['healthsystems', 'COVID19']","Pardot","False"
"8668","Robin<U+0001F198><U+262E><U+FE0F><U+0001F30E><U+0001F504>","florida","traveler,artsy fartsy,treehuggin, beer snob,avid reader, RN and music fiend#resist#FBR#antifa#blm#straightbutnotnarrow<U+0001F198><U+262E><U+FE0F><U+0001F30E>","2015-05-25 00:08:51",6215,6097,277967,"False","2020-08-18 17:33:43","I made this sash to wear to vote today but #COVID19 happened so I did a #VBM ! #VotesForWomen #WomensVote100¡­ https://t.co/O0BouEBkit","['COVID19', 'VBM', 'VotesForWomen', 'WomensVote100']","Twitter for iPhone","False"
"8669","Commissioner Dave A. Chokshi","new york","@nycHealthy Commissioner Dave A. Chokshi. PCP at @BellevueHosp. Husband. Father. #Queens. Tweets before 8/2020 from @DrOBarbot & @DrMaryTBassett.","2014-02-18 14:41:54",15529,432,2520,"True","2020-08-18 17:33:35","NYC: Today is #GetTestedTuesday! Getting tested is critical to controlling the spread of #COVID19. Free testing is¡­ https://t.co/ZgMcNzZ9Tb","['GetTestedTuesday', 'COVID19']","Twitter for iPhone","False"
"8670","Reform Austin","texas","<U+0001F4A1> Breaking down Texas news, social issues + politics.
<U+0001F4F0> Always pursuing #Texas stories.
Subscribe <U+0001F449><U+0001F3FC> https://t.co/D1uur0DWvm","2018-01-17 17:49:59",13857,274,1175,"False","2020-08-18 17:33:05","@TexasDSHS Final Abbott comment on this: State labs are working on 1-2 day turnaround. Expect number adjustments th¡­ https://t.co/3lD0mPxjh4","","TweetDeck","False"
"8671","Chris Kelly","indiana","Novice Blogger, enjoy political talk and commentary. Tech, Music, Travel are some of my other interests. Stock talk are my opinions not advice.","2009-01-24 21:36:03",1647,4865,97,"False","2020-08-18 17:32:40","Come on Vericoin #Vericoin $VRC and Verium #Verium $VRM release the Binary Chain #BinaryChain Release the white pap¡­ https://t.co/DAI0EtMjot","['Vericoin', 'Verium', 'BinaryChain']","Twitter for iPhone","False"
"8672","Natalie C. Wilson","california","If we remain silent now, Trump will destroy America!","2020-06-01 17:58:28",249,404,448,"False","2020-08-18 17:32:37","Covid19 and economy.... the U.S. national debt has increased by $6.6 trillion under President Donald Trump.¡­ https://t.co/aQKDyxkDy0","","Twitter for Android","False"
"8673","Reform Austin","texas","<U+0001F4A1> Breaking down Texas news, social issues + politics.
<U+0001F4F0> Always pursuing #Texas stories.
Subscribe <U+0001F449><U+0001F3FC> https://t.co/D1uur0DWvm","2018-01-17 17:49:59",13857,274,1175,"False","2020-08-18 17:32:17","@TexasDSHS Abbott also said there were legacy based issues w/private labs being extremely slow in test result turna¡­ https://t.co/wq7rOGdG0Z","","TweetDeck","False"
"8674","CryptoEarl","new jersey","I live in a trailer, and I give financial advice! do good things and good things happen!","2020-05-17 00:07:53",166,222,7655,"False","2020-08-18 17:32:08","Great #Wuhan, now u r sparking the 2nd #COVID19 wave as well <U+0001F926><U+200D>¡á<U+FE0F><U+0001F926><U+200D>¡á<U+FE0F> https://t.co/7KjSYyLQni","['Wuhan', 'COVID19']","Twitter for Android","False"
"8675","Candi Carter-Petty (Queen Petty)","pennsylvania","Philly's Finest, Suburban Highness, Goddess...An Aries with no filter. Unapologetically me <U+0001F451><U+0001F444><U+0001F41D><U+0001F984> <U+0001F3F3><U+FE0F><U+200D><U+0001F308>#BeyHive #Barbz #GirlsLikeUs #PrettyGang #ThroatGoat","2011-08-02 04:49:35",147,209,5396,"False","2020-08-18 17:31:55","Watching @realMikeLindell on #CNN right now and he's a whackjob <U+0001F480><U+0001F480><U+0001F480><U+0001F633><U+0001F633><U+0001F633> glad I never purchased a #MyPillow these¡­ https://t.co/FhFklqPkZN","['CNN', 'MyPillow']","Twitter for Android","False"
"8676","Brenda Vander Mey","south carolina","Dem in a RED state. Pro human rights. Social scientist. Master Gardener. Love Dominica! Opinions mine. #Resist!#TrumpisTheEnemyofThePeople #IndictTrumpNow","2014-12-09 01:38:30",6738,7407,104038,"False","2020-08-18 17:31:47","#SnakeOilSalesman  @CNN  Love seeing Anderson Cooper flat out calling Mike Lindell (""My Pillow"" guy; trump suck up)¡­ https://t.co/H38Adv8ZPv","['SnakeOilSalesman']","Twitter Web App","False"
