user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
Rosalind Mathieson,London,"Aussie, Muay Thai/yoga student. Executive Editor for International Govt at Bloomberg. Get your daily ""Balance of Power"": https://t.co/QfFBL0Fesi",2012-05-10 06:06:20,3661,3814,2362,False,2020-07-25 10:17:44,"“Populations can be summoned to heroic acts of collective self-sacrifice for a while, but not forever""… https://t.co/IE5S46maOd",,Twitter Web App,False
"✨Michael Krivich, MHA, LFACHE✨","Global, USA, Chicago","Co-author “How to Use Patient Satisfaction Data to Improve Healthcare Quality”, hospital & physician strategic business & marketing consulting. #mkt #blogger",2009-03-22 17:24:31,5465,5064,10472,False,2020-07-25 10:17:44,Healthcare Marketing Matters blog post: Time for Marketing's Return to the Hospital Leadership Table #hospital… https://t.co/20melAeQ3J,['hospital'],Bitly,False
Michaelbakareadeyemi,,"Your favorite tablets ⚕ 💊 for mental, physical and emotional healing💖, inspiration😇 and motivation 🦸‍♂️",2020-01-01 15:53:35,607,38,9049,False,2020-07-25 10:17:43,"A ship floats because it is built with the right material. In life, you‘re only able to float if you move with the… https://t.co/WLQj03Vr46",,Twitter for Android,False
Sriram.R,INDIA,25IHappy go lucky| 🇮🇳 |Cricket|Budding Oncologist|Man City|Vettel|Rafa|CSK|Lazy soul|Live life....the way u like!!!! :),2010-03-15 08:38:38,1144,3010,454,False,2020-07-25 10:17:40,"Shivraj Singh Chouhan , CM OF MP tests positive for #covid19 !! Covid positive cases have doubled over the recent p… https://t.co/Ihr2WRjqFN",['covid19'],Twitter for Android,False
Philip John Brown,Perth WA Australia,"Geologist. Want to crackdown on Parliamentary Entitlements, Politicians Superannuation, and Corruption. Want to become an independent member of Parliament.",2017-11-16 17:19:00,2451,5001,16129,False,2020-07-25 10:17:36,145 people died from #COVID19 #COVID #CovidVic #COVIDIOT in Australia. The second wave will see the death rate doub… https://t.co/ectyoioStx,"['COVID19', 'COVID', 'CovidVic', 'COVIDIOT']",Twitter for Android,False
CloudyCar,"England, United Kingdom",Worried about the rise of nationalism and the damage Brexit will cause. Hate that no one believes experts any more,2019-05-25 05:13:39,246,474,1723,False,2020-07-25 10:17:34,"@Angelo_Giovino @BorisJohnson Short, but things won’t get better as Gove will take over and Boris will take the rap… https://t.co/DTuEY9YCb7",,Twitter for iPhone,False
"✨Michael Krivich, MHA, LFACHE✨","Global, USA, Chicago","Co-author “How to Use Patient Satisfaction Data to Improve Healthcare Quality”, hospital & physician strategic business & marketing consulting. #mkt #blogger",2009-03-22 17:24:31,5465,5064,10472,False,2020-07-25 10:17:32,Healthcare Marketing Matters Update: Where Are All The Patients? And How Do You Get Them Back?  #hospital #covid19… https://t.co/HfePUJo30r,"['hospital', 'covid19']",Bitly,False
Ash Williams Ⓜ,United Kingdom,SARS-COV-2 and COVID-19 Occupational Health and Safety Consultant..,2015-03-20 07:29:51,461,176,7532,False,2020-07-25 10:17:31,"Just visiting the @TheOrwellHotel in #felixstowe on the #suffolk coast for coffee &amp; biscuits.

My fist chance to se… https://t.co/cmPNULuH2p","['felixstowe', 'suffolk']",Twitter for Android,False
Bilal Polson,,"Family man, Educator, Practitioner and Researcher",2013-08-24 11:38:54,1210,2946,5084,False,2020-07-25 10:17:30,Good News: #sunrisemanorrehab #COVID19 #free https://t.co/VFRMkYb1le,"['sunrisemanorrehab', 'COVID19', 'free']",Twitter for iPhone,False
Jeremy,Not Sure ! 😀,"#XH558 #AvSim #AvGeek  #FSX #BobMarley #Tech, Hate Violence. Psychic, Coffee drinker, MARRIED TO..@Ruthtgn69 NO PORN
#haters always blocked and reported...",2010-10-14 13:22:58,2489,4988,36087,False,2020-07-25 10:17:29,@SooksThe that wearing a mask would any good. But Countries that do wear the mask have found a drop in case of… https://t.co/Y9lD0h1toE,,Twitter Web App,False
Hindustan Times,India,One of India's largest media companies. Latest news from around the world. Retweets are not endorsements,2009-04-29 10:11:34,7647674,126,2960,True,2020-07-25 10:17:26,"#COVID19 patients may report heart, lung probems after recovery: Expert

https://t.co/u5Ly1zInRh https://t.co/uOBg0JNRGh",['COVID19'],TweetDeck,False
AMHolmes🌎,"Dearborn, MI",I ponder the idiosyncrasies of Life On a Small Blue World. 🌎🌊🧩 Science geek and scifi aficionado. NO DMS PLEASE! https://t.co/gZsGMC8FEo,2010-01-03 15:56:22,1412,2485,9357,False,2020-07-25 10:17:22,"I ask, what has #Trump ACCOMPLISHED in the last 4 years (other than bungling the pandemic response, destroyed relat… https://t.co/NWfDEliQgs",['Trump'],Twitter for Android,False
The Book Shop (Lee-on-the-Solent),"Lee-on-the-Solent, England","EST 1933 ✨Regional Independent bookshop of the year for the South East 2020✨Come for a book, leave with a friend ✨ Spreading Positivity with books✨",2018-01-31 16:42:37,586,206,370,False,2020-07-25 10:17:18,"Back in stock again! 
Limited copies - £6.99 📚#leebookshop #leeonthesolent #lovelee #loveleehighstreet… https://t.co/jcs6YF4nkj","['leebookshop', 'leeonthesolent', 'lovelee', 'loveleehighstreet']",Twitter for iPhone,False
Siddharth TOI,"Chennai, India","Journalist, Times of India Chennai bureau. 
Chennai Corporation, Customs, Railways, vigilance, CBI, etc.
English. તમિલ. இந்தி. गुजराती.",2015-11-13 05:25:29,2945,508,166,False,2020-07-25 10:17:16,A detailed report by @pushpanarayan on how #covid19 recovered patients in chennai are reporting blood clots and wor… https://t.co/gBhHmwvTv4,['covid19'],Twitter Web App,False
"✨Michael Krivich, MHA, LFACHE✨","Global, USA, Chicago","Co-author “How to Use Patient Satisfaction Data to Improve Healthcare Quality”, hospital & physician strategic business & marketing consulting. #mkt #blogger",2009-03-22 17:24:31,5465,5064,10472,False,2020-07-25 10:17:14,"New Healthcare Marketing Matters post:  Lessons From The SARS-CoV-2 Pandemic, Are You Ready For A Chief Engagement… https://t.co/DdwwfNhBNo",,Bitly,False
icymix11,Blind leading the blind.,So you're an egotist & narcissist that seeks validation from strangers on the internet. & a superiority complex too! You're OWNED by BIG BUSINESS & WALL STREET!,2009-08-27 08:59:32,15,162,83,False,2020-07-25 10:17:13,Brb buying pesticides to drink up! Cheers! #freedomfighters #mentalillness #importanttweets #covid19,"['freedomfighters', 'mentalillness', 'importanttweets', 'covid19']",Echofon,False
refundme.in,,"Claim for Flight delay, cancellation, denied boarding, and Baggage - get compensation fast. #claimcompensation #passengerrights #KnowYourRights #refundmein",2019-09-17 05:43:22,309,671,66,False,2020-07-25 10:17:02,"Download app: https://t.co/yY3CCKIsi4
#mrboie #travelapp #airtravel #covid19 #CoronavirusPandemic #SaturdayMorning… https://t.co/0hNyhMtzwD","['mrboie', 'travelapp', 'airtravel', 'covid19', 'CoronavirusPandemic', 'SaturdayMorning']",Twitter Web App,False
"✨Michael Krivich, MHA, LFACHE✨","Global, USA, Chicago","Co-author “How to Use Patient Satisfaction Data to Improve Healthcare Quality”, hospital & physician strategic business & marketing consulting. #mkt #blogger",2009-03-22 17:24:31,5465,5064,10472,False,2020-07-25 10:17:02,New Healthcare Marketing Matters Post:  How Are You Reengaging Patients Post COVID-19? #hospital #covid19… https://t.co/lkK8k1Bj8D,"['hospital', 'covid19']",Bitly,False
OTV,"Bhubaneshwar, India","If something on Odisha is not on https://t.co/tklvVwUTgF, it is unlikely to be elsewhere...

Join us on Telegram:  https://t.co/Hu7tZ0QKiH
Follow us on Facebook: https://t.co/EYZelyrCNf",2011-12-16 07:28:52,533546,279,485,True,2020-07-25 10:17:01,"Out of the 47 new #COVID19 cases reported today in #Cuttack district, 35 cases belong to Cuttack Municipal Corporat… https://t.co/MxABmv6GAS","['COVID19', 'Cuttack']",Twitter Web App,False
LadyMoon,Moon,"XMoonRiver1, far than Mars. I’m arriving at you in style some day. #socialdistancing #wireless #NikolaTesla",2015-03-22 10:19:23,903,1158,660,False,2020-07-25 10:17:00,"Don’t have conversations in the distances of 1m without putting on #Masks over 15min. Under this state, over 100 ci… https://t.co/iguT3IKSXA",['Masks'],Twitter Web App,False
Lisa White,"Ipswich, uk",Writer of blog: An Ordinary Life. Founder of Science Crazy.              Mum of four.,2010-11-24 00:30:36,1029,518,1160,False,2020-07-25 10:16:59,"I went to the phlebotomy clinic last week, I was surprised that the nurse wore her mask without covering her nose!… https://t.co/mWlOOOZ0Se",,Twitter for iPhone,False
Heinemann Publishing,"Portsmouth, New Hampshire, USA",Resources written by real teachers for real classrooms. We value teachers as decision makers & students as curious learners. We are dedicated to teachers.,2009-06-05 16:14:56,43452,4330,39346,True,2020-07-25 10:16:59,"Six key beliefs to guide your thinking about returning to school in the Fall from Heinemann author, Sarah M. Zerwin… https://t.co/Nn3BmT0nt1",,HubSpot,False
Lucianus,Chicago,"People need love in order to feel accepted, I need acceptance as a form of love.",2012-06-19 03:01:09,40,109,3560,False,2020-07-25 10:16:57,"Hey guys, how cum they're not talking anymore about #COVID19 being found in semen? Aren't they doing research anymo… https://t.co/entGKU8ImA",['COVID19'],Twitter for Android,False
"✨Michael Krivich, MHA, LFACHE✨","Global, USA, Chicago","Co-author “How to Use Patient Satisfaction Data to Improve Healthcare Quality”, hospital & physician strategic business & marketing consulting. #mkt #blogger",2009-03-22 17:24:31,5465,5064,10472,False,2020-07-25 10:16:55,A new old man blog post: Ten Ways to Stay Safe During a SARS-CoV-2 (Coronavirus) Surge. And still Enjoy Going Out.… https://t.co/w4hNsvwtg9,,Bitly,False
Fadzayi Mahere,Zimbabwe,Constitutional Lawyer | Law Lecturer | Hopeful Zimbabwean | African Development Enthusiast | @mdczimbabwe National Spokesperson |,2014-03-25 10:09:04,285891,2569,36346,True,2020-07-25 10:16:53,Is this still about #Covid19? https://t.co/aoiLUzjc1l,['Covid19'],Twitter for Android,False
Edmond Terakopian,UK,World Press Photo award winner & British Press Awards Photographer of the Year. Get in touch for assignments or bespoke 1 on 1 workshops.,2007-02-28 13:18:39,5560,2700,687,False,2020-07-25 10:16:51,Danger. PPE on Carnaby Street. #keepsafe #wearamask #ppe #gloves #facemask #covid19 #coronavirus #lockdown… https://t.co/KzgiDJGZwo,"['keepsafe', 'wearamask', 'ppe', 'gloves', 'facemask', 'covid19', 'coronavirus', 'lockdown']",Twitter for iPhone,False
Richard King,London,"I love the UK+Europe, not the EU. Our freedom is built on British democracy. Don't give it away to EU where your vote means nothing",2012-03-17 11:46:17,3860,5003,21018,False,2020-07-25 10:16:51,@Femi_Sorry @Jerryfurmanto “If a doctor changed your treatment to a drug they knew nothing about they’d be in jail”… https://t.co/xhnozu196f,,Twitter for iPhone,False
"✨Michael Krivich, MHA, LFACHE✨","Global, USA, Chicago","Co-author “How to Use Patient Satisfaction Data to Improve Healthcare Quality”, hospital & physician strategic business & marketing consulting. #mkt #blogger",2009-03-22 17:24:31,5465,5064,10472,False,2020-07-25 10:16:49,A new  old man blog post:  My All-Time Favorite Movie List. What's On Your List?  ; #movies #favoriates #hollywood… https://t.co/oEAKbzjTWZ,"['movies', 'favoriates', 'hollywood']",Bitly,False
"✨Michael Krivich, MHA, LFACHE✨","Global, USA, Chicago","Co-author “How to Use Patient Satisfaction Data to Improve Healthcare Quality”, hospital & physician strategic business & marketing consulting. #mkt #blogger",2009-03-22 17:24:31,5465,5064,10472,False,2020-07-25 10:16:43,"A new Healthcare Marketing Matters blog post:  ""Hey Siri, Alexa, I Think I May Be Coronavirus Sick. Who Should I Ca… https://t.co/tE0F8bZo2L",,Bitly,False
ANI,India,"Asian News International. Multi-media news agency, content for information platforms: TV, Internet, broadband, newspapers, mobiles https://t.co/PjGRhL4qvg",2011-08-16 05:23:41,4515253,0,0,True,2020-07-25 10:16:43,Rajasthan: BJP delegation led by State BJP President Satish Punia and Leader of Opposition Gulab Chandra Kataria wi… https://t.co/f9DL2vrIMy,,Twitter Web App,False
I follow Back.,Baltimore,"Health/Fitness Enthusiast 🏋| Kinesiologist.
Chelsea Fan.
Future Billionaire🇳🇬.",2015-03-09 20:04:06,203,1272,2844,False,2020-07-25 10:16:39,"@DONJAZZY @DrIsaPantami @NipostNgn Nigerian government, let the common Nigerian man eat and feed his family in peac… https://t.co/fVTJMaXv2C",,Twitter for iPhone,False
DARTH HANGRY,"New Jersey, USA",😈 Cooking with HATE since 2008! 😈 Gen X Jersey Girl 😈 Math Enthusiast ~ Bad Ass MC 😈 BOSCO/12345 😈 #FBR 😈 #BlackLivesMatter,2017-04-02 16:46:58,3064,3693,15265,False,2020-07-25 10:16:38,"@naes666 Mother fvcker!!! 🤬🤬🤬🤬🤬

JFC I don’t know why I’m surprised.. I can’t believe it’s practically F’N AUGUST,… https://t.co/AAvpVIqRMr",,Twitter for iPhone,False
Follower of the Devil’s Law #MaskedMurderer,"Edmonton, Alberta",A Wee Lad Seeking His Tuppence #YEGxit,2009-10-23 03:41:13,59,85,6058,False,2020-07-25 10:16:36,Hot Take: Coronavirus would have been worse under Hillary bc ppl hated her so much right out of the gate that Repub… https://t.co/piToT6bITH,,Twitter for iPhone,False
Sam Sam Music,,"Sam Sam Music, one of the oldest Independent European (Dutch) record labels. A home for many national and international great artists in various music genres.",2011-01-22 15:54:08,1161,263,331,False,2020-07-25 10:16:33,Great #instrumental #popmusic by world star Sebastian Lightfoot. Official #animated #musicvideo.… https://t.co/0twTDMpSMG,"['instrumental', 'popmusic', 'animated', 'musicvideo']",Twitter Web App,False
"✨Michael Krivich, MHA, LFACHE✨","Global, USA, Chicago","Co-author “How to Use Patient Satisfaction Data to Improve Healthcare Quality”, hospital & physician strategic business & marketing consulting. #mkt #blogger",2009-03-22 17:24:31,5465,5064,10472,False,2020-07-25 10:16:30,An old man blog update: Eight Ways To Make Wearing A Face Mask Fun.  #covid19 #facemasks #pandemic #covididiots… https://t.co/aJ1yxC6tNH,"['covid19', 'facemasks', 'pandemic', 'covididiots']",Bitly,False
RS,"London, England",Boxing/UFC 🥊👊🏾..... 🇬🇧🇧🇧🇵🇭,2013-08-30 11:08:39,918,3296,48940,False,2020-07-25 10:16:29,@stevenedwards66 @SkyNews Another misleading new story. They didn't die of #COVID19 they died because they were FAT AS F**K! 🤦🏾‍♂️,['COVID19'],Twitter Web App,False
GoaKev,Wirral and a beach,"Retired,turned into Victor Meldrew
left school on a Friday at 15 started work on the Monday, made redundant at 58-No Uni por moi
Love Good food,Wine Music & LFC",2013-03-11 03:03:28,3460,4900,22402,False,2020-07-25 10:16:27,"@NatFreek @KevinPascoe I bought N99 filter masks in Feb because I could see the trend 📈 I am a state educated pleb,… https://t.co/5p92HucIJW",,Twitter for Android,False
Matthew Rimmer,"Brisbane, Queensland",Professor of IP & Innovation Law #Copyright #Patent #Trademark #Access2meds #Plainpacks #SDGs #Climate #IndigenousIP #TPP #trade #robotics #3dprinting @QUT,2009-06-26 10:17:54,16186,17057,57737,False,2020-07-25 10:16:26,Craftivism - A group of Beenleigh residents are working together to sew thousands of handmade masks to send to Vict… https://t.co/rE1DkyAsZS,,Twitter Web App,False
emiliasophiaaa_,,| Uni of Warwick | 19 | Got over 800k on a TikTok once ✨amazing✨ I know,2020-04-26 18:26:59,46,140,729,False,2020-07-25 10:16:24,"👁💗👁 is the mask version of          

👁👄👁 
#COVID19",['COVID19'],Twitter for iPhone,False
Suky Spook,England,"Expect the unexpected, it's a deep rabbit hole. Non reliquit lapis qui non reversatur.",2011-07-21 09:49:11,1961,1957,95932,False,2020-07-25 10:16:14,@ds13_manon I reckon flu uptake numbers had fallen so much (people saw the scam) so the #vaccinemafia needed someth… https://t.co/DLjO3nbzm1,['vaccinemafia'],Twitter for iPhone,False
Gulf-Times,Al Hilal - C Ring Road,"Daily English Newspaper published by GPPC Doha, Qatar",2013-11-19 14:48:52,42842,497,226,True,2020-07-25 10:16:12,"#MOPH reports 398 new #Covid19 cases, 330 #recoveries
#coronavirus #pandemic  https://t.co/eonqGNY16r","['MOPH', 'Covid19', 'recoveries', 'coronavirus', 'pandemic']",GT_Backend,False
Olga13,,There's always a pattern...#Resist,2016-11-05 22:40:10,1231,1382,39637,False,2020-07-25 10:16:11,"@cindi_abbott This may be scarier than the ever-growing #COVID19 pandemic;
We can expect a massive increase in… https://t.co/hYfS6gtCp1",['COVID19'],Twitter for iPhone,False
anzayi,Abuja ,Jesus saves,2016-01-02 12:54:03,48,131,309,False,2020-07-25 10:16:11,"People are dieing daily in Southern kaduna.
#alreadyvideo #adverthousse #nipost #COVID19","['alreadyvideo', 'adverthousse', 'nipost', 'COVID19']",Twitter for Android,False
